Date and Time Downloaded : 05/04/2021 04:31:14 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000016207","16207","CASALA-AN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","SIATON","074619000","CASALA-AN","074619008","6219","","","","","","","LAGRAMA","MARICHU","PALALON","Rural Health Midwife","","",""
"DOH000000000016210","16210","CATICUGAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","SIATON","074619000","CATICUGAN","074619009","6219","","","","","","","PALISPIS","AMELIA","RAGAY","Rural Health Midwife","","",""
"DOH000000000016213","16213","DATAG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","SIATON","074619000","DATAG","074619010","6219","","","","","","","ARBOLADO","MARILYN","KIALKIAL","Rural Health Midwife","","",""
"DOH000000000016218","16218","GILIGA-ON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIATON","184619000","GILIGA-ON","184619011","6219"," "," "," "," "," "," ","LUCERO","SUSANA","BON","Rural Health Midwife","","",""
"DOH000000000016221","16221","INALAD BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIATON","184619000","INALAD","184619012","6219"," "," "," "," "," "," ","YOUNG","GLENITA","ALCORAN","Rural Health Midwife","","",""
"DOH000000000016230","16230","MALOH BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIATON","184619000","MALOH","184619014","6219"," "," "," "," "," "," ","QUINAMOT","LERMA","RADONES","Rural Health Midwife","","",""
"DOH000000000016236","16236","MANTUYOP BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIATON","184619000","MANTUYOP","184619016","6219"," "," "," "," "," "," ","DOGMOC","GINA","MACALIPAY","Rural Health Midwife","","",""
"DOH000000000016242","16242","SALAG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIATON","184619000","SALAG","184619022","6219"," "," "," "," "," "," ","DOGMOC","GINA","MACALIPAY","Rural Health Midwife","","",""
"DOH000000000016247","16247","SI-IT BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","SIATON","074619000","SI-IT","074619025","6219","","","","","","","GADIANE","JOSEPHINE","GAJILOMO","Rural Health Midwife","","",""
"DOH000000000016252","16252","SUMALIRING BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIATON","184619000","SUMALIRING","184619026","6219"," "," "," "," "," "," ","CUDIAS","ANGELINE","EGERA","Rural Health Midwife","","",""
"DOH000000000016254","16254","TAYAK BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","NEGROS ORIENTAL","074600000","SIATON","074619000","TAYAK","074619027","6219","","","","","","","OJALES","JULIET","GALLANO","Rural Health Midwife","","",""
"DOH000000000016265","16265","AGAN-AN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","AGAN-AN","184620001","6201"," "," "," "," "," "," ","LADIA","HONEYLANE","FORTIN","Rural Health Midwife","","",""
"DOH000000000016267","16267","AJONG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","AJONG","184620002","6201"," "," "," "," "," "," ","BINONDO","CHERYL","EMMAGUE","Rural Health Midwife","","",""
"DOH000000000016400","16400","BALUGO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","BALUGO","184620003","6201"," "," "," "," "," "," ","RETES","VENUS","BOLLOS","Rural Health Midwife","","",""
"DOH000000000016401","16401","BOLOCBOLOC BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","BOLOCBOLOC","184620004","6201"," "," "," "," "," "," ","GEOPANO","VILMA","CALIBAT","Rural Health Midwife","","",""
"DOH000000000016402","16402","CALABNUGAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","CALABNUGAN","184620005","6201"," "," "," "," "," "," ","SY","ROSANA","POLGO","Rural Health Midwife","","",""
"DOH000000000016403","16403","CANGMATING BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","CANGMATING","184620006","6201"," "," "," "," "," "," ","DURAN","ANIELYN","PAALAN","Rural Health Midwife","","",""
"DOH000000000016404","16404","ENRIQUE VILLANUEVA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","ENRIQUE VILLANUEVA","184620007","6201"," "," "," "," "," "," ","TORINO","ROSLY","DECIPOLO","Rural Health Midwife","","",""
"DOH000000000016405","16405","LOOC BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","LOOC","184620008","6201"," "," "," "," "," "," ","TUBAN","CHERILYN","DECIAR","Rural Health Midwife","","",""
"DOH000000000016406","16406","MAGATAS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","MAGATAS","184620009","6201"," "," "," "," "," "," ","LUNA","ARMI","ABLIR","Rural Health Midwife","","",""
"DOH000000000016407","16407","MANINGCAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","MANINGCAO","184620010","6201"," "," "," "," "," "," ","JAKOSALEM","DEE","MARQUEZ","Rural Health Midwife","","",""
"DOH000000000016409","16409","MASLOG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","MASLOG","184620011","6201"," "," "," "," "," "," ","LEGASPI","MA. CONCEPCION","BUSCATO","Rural Health Midwife","","",""
"DOH000000000016410","16410","POBLACION BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","POBLACION","184620012","6201"," "," "," "," "," "," ","PIS-AN","EVELYN","REGALADO","Rural Health Midwife","","",""
"DOH000000000016411","16411","SAN ANTONIO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","SAN ANTONIO","184620013","6201"," "," "," "," "," "," ","GABATIN","ANABEL","TOMINES","Rural Health Midwife","","",""
"DOH000000000016414","16414","TUBIGON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","TUBIGON","184620014","6201"," "," "," "," "," "," ","TONDO","GENEROSA","CARALE","Rural Health Midwife","","",""
"DOH000000000016415","16415","TUBTUBON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SIBULAN","184620000","TUBTUBON","184620015","6201"," "," "," "," "," "," ","RAVINA","MARY ANN","LOZADA","Rural Health Midwife","","",""
"DOH000000000016417","16417","AMIO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","AMIO","184618002","6220"," "," "," "," "," "," ","ABRASALDO","AMY","DEVILLERES","Rural Health Midwife","","",""
"DOH000000000016418","16418","ALANGILAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","ALANGILAN","184618001","6220"," "," "," "," "," "," ","IBALE","DELIA","MAMIGO","Rural Health Midwife","","",""
"DOH000000000016422","16422","BUENAVISTA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","BUENAVISTA","184618003","6220"," "," "," "," "," "," ","MENDEZ","SUSAN","LAJOT","Rural Health Midwife","","",""
"DOH000000000016424","16424","CAIGANGAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","CAIGANGAN","184618006","6220"," "," "," "," "," "," ","BOLTIADOR","PRINCESS KHRIS","ANITO","Rural Health Midwife","","",""
"DOH000000000016425","16425","CARANOCHE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","CARANOCHE","184618008","6220"," "," "," "," "," "," ","QUIROS","EDNA","PABROA","Rural Health Midwife","","",""
"DOH000000000016427","16427","CAWITAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","CAWITAN","184618009","6220"," "," "," "," "," "," ","PIQUERO","ELSA","LAGARDE","Rural Health Midwife","","",""
"DOH000000000016429","16429","FATIMA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","FATIMA","184618010","6220"," "," "," "," "," "," ","NUIQUE","ALEN","DANIEL","Rural Health Midwife","","",""
"DOH000000000016431","16431","KABULACAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","KABULACAN","184618004","6220"," "," "," "," "," "," ","VALERO","NENITA","ALAGAO","Rural Health Midwife","","",""
"DOH000000000016433","16433","MABUHAY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","MABUHAY","184618011","6220"," "," "," "," "," "," ","MARIÑO","HERMIE","SANDIGAN","Rural Health Midwife","","",""
"DOH000000000016434","16434","MANALONGON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","MANALONGON","184618012","6220"," "," "," "," "," "," ","YBAÑEZ","NELSA","NUICO","Rural Health Midwife","","",""
"DOH000000000016437","16437","MANSAGOMAYON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","MANSAGOMAYON","184618013","6220"," "," "," "," "," "," ","TORRES","RICA","ABEJERO","Rural Health Midwife","","",""
"DOH000000000016439","16439","MILAGROSA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","MILAGROSA","184618014","6220"," "," "," "," "," "," ","MARTINEZ","ALFREIDA","JAVIER","Rural Health Midwife","","",""
"DOH000000000016440","16440","NAGBALAYE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","NAGBALAYE","184618016","6220"," "," "," "," "," "," ","FUTALAN","ALELI","PANGANIBAN","Rural Health Midwife","","",""
"DOH000000000016442","16442","NAGBINLOD BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","NAGBINLOD","184618015","6220"," "," "," "," "," "," ","TENEFRANCIA","ESTRELLA","ABANTE","Rural Health Midwife","","",""
"DOH000000000016450","16450","OBAT BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","OBAT","184618017","6220"," "," "," "," "," "," ","SABUYA","FE","JAVIER","Rural Health Midwife","","",""
"DOH000000000016455","16455","POBLACION I BARANGAY HEALTH STATION","POBLACION BARANGAY HEALTH STATION"," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","POBLACION","184618019","6220"," "," "," "," "," "," ","NUIQUE","MELODITA","MELODIA","Rural Health Midwife","","",""
"DOH000000000016458","16458","SAN FRANCISCO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","SAN FRANCISCO","184618020","6220"," "," "," "," "," "," ","BARROCA","MEDIATRIX","ESPIRITU","Rural Health Midwife","","",""
"DOH000000000016461","16461","SAN JOSE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","SAN JOSE","184618021","6220"," "," "," "," "," "," ","SILVA","JESUSA","RECTO","Rural Health Midwife","","",""
"DOH000000000016462","16462","SAN MIGUEL BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","SAN MIGUEL","184618022","6220"," "," "," "," "," "," ","MENDEZ","SUSAN","LAJOT","Rural Health Midwife","","",""
"DOH000000000016466","16466","SAN PEDRO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","SAN PEDRO","184618023","6220"," "," "," "," "," "," ","MACAPANAS","TERESITA","LAGARDE","Rural Health Midwife","","",""
"DOH000000000016468","16468","SANTO ROSARIO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","SANTO ROSARIO","184618024","6220"," "," "," "," "," "," ","BADON","ILAINE","MACIAS","Rural Health Midwife","","",""
"DOH000000000016473","16473","TALALAK BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","180000000","NEGROS ORIENTAL","184600000","SANTA CATALINA","184618000","TALALAK","184618025","6220"," "," "," "," "," "," ","APLAON","LUCY","CALDERON","Rural Health Midwife","","",""
