Date and Time Downloaded : 05/04/2021 03:44:00 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000012737","12737","DON SALAVADOR BENEDICTO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","PONTEVEDRA","184521000","DON SALVADOR BENEDICTO (CARMEN)","184521011","6105"," "," "," "," "," "," ","ORENDAIN","SANE","G.","Rural Health Midwife","","",""
"DOH000000000012744","12744","M. H. DEL PILAR BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 2","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","M. H. DEL PILAR","064521014","6105","","","","","","","GEROGALIN","GLORIA","S.","Rural Health Midwife","","",""
"DOH000000000012747","12747","MIRANDA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK TAMSIK","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","MIRANDA","064521016","6105","","","","","","","FILASOL","MEDY","T.","Rural Health Midwife","","",""
"DOH000000000012750","12750","PANDAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK DAISY","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","PANDAN","064521017","6105","","","","","","","TAGNONG","LIBERTY","JALIPA","Rural Health Midwife","","",""
"DOH000000000012754","12754","RECREO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 4B","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","RECREO","064521018","6105","","","","","","","MALACAD","REYNILDA","DEOCADES","Rural Health Midwife","","",""
"DOH000000000012770","12770","SAN ISIDRO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK MAHIDAITON","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","SAN ISIDRO","064521019","6105","","","","","","","QUIMA","ROHAMA","SENTONES","Rural Health Midwife","","",""
"DOH000000000012774","12774","ZAMORA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 1","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PONTEVEDRA","064521000","ZAMORA","064521021","6105","","","","","","","TACHADO","MELINDA","SARSONA","Rural Health Midwife","","",""
"DOH000000000012778","12778","CANJUSA /TAPONG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PULUPANDAN","064522000","CANJUSA","064522010","6102","","","","","","","NARIA","GERALDINE","G.","Rural Health Midwife","","",""
"DOH000000000012787","12787","CROSSING PULUPANDAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PULUPANDAN","064522000","CROSSING PULUPANDAN","064522011","6102","","","","","","","CANDIDO","MARDONA","EBON","Rural Health Midwife","","",""
"DOH000000000012797","12797","MABINI BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PULUPANDAN","064522000","MABINI","064522013","6102","","","","","","","CONAHAP","CHRIS RUBY JANE","GELARSO","RHMPP","","",""
"DOH000000000012803","12803","PAG-AYON/CULO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PULUPANDAN","064522000","PAG-AYON","064522014","6102","","","","","","","ALCANTARA","MICHELLE","D.","NDP","","",""
"DOH000000000012808","12808","PALAKA NORTE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PULUPANDAN","064522000","PALAKA NORTE","064522015","6102","","","","","","","GARCIA","KRISTINE FEBE","ALOVA","NDP","","",""
"DOH000000000012813","12813","PALAKA SUR BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PULUPANDAN","064522000","PALAKA SUR","064522016","6102","","","","","","","GARCIA","KRISTINE FEBE","ALOVA","NDP","","",""
"DOH000000000012814","12814","PATIC/UTOD BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PULUPANDAN","064522000","PATIC","064522017","6102","","","","","","","MARTINEZ","SUSAN","GAY","Rural Health Midwife","","",""
"DOH000000000012815","12815","UBAY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","PULUPANDAN","064522000","UBAY","064522019","6102","","","","","","","BELARDO","ALJEAN","H.","Rural Health Midwife","","",""
"DOH000000000012820","12820","BAGO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","BAGO PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SALVADOR BENEDICTO","064532000","BAGO (LALUNG)","064532001","6129","","","","mhodsb01@gmail.com","","","FEROL","MARLOU","BUENAFE","Rural Health Midwife","","",""
"DOH000000000012821","12821","BAGONG SILANG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK MAHOGANY","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SALVADOR BENEDICTO","064532000","BAGONG SILANG (MARCELO)","064532002","6129","","","","mhodsb01@gmail.com","","","SALAZAR","MERILDA","LLAGONO","Rural Health Midwife","","",""
"DOH000000000012825","12825","IGMAYA-AN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","SALVADOR BENEDICTO","184532000","IGMAYA-AN","184532004","6129"," "," "," "," "," "," ","SILLADOR","ANA GRACE","RODRIGAZO","Rural Health Midwife","","",""
"DOH000000000012826","12826","KUMALISKIS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK PALMA","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SALVADOR BENEDICTO","064532000","KUMALISKIS","064532005","6129","","","","mhodsb01@gmail.com","","","ANTENERO","ILYN","MALLORCA","Rural Health Midwife","","",""
"DOH000000000012827","12827","PANDANON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SALVADOR BENEDICTO","064532000","PANDANON","064532006","6129","","","","mhodsb01@gmail.com","","","REFUELA","FLORENCE","MALLORCA","Rural Health Midwife","","",""
"DOH000000000012828","12828","PINOWAYAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK PAKIGHI-USA","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SALVADOR BENEDICTO","064532000","PINOWAYAN (PROSPERIDAD)","064532007","6129","","","","mhodsb01@gmail.co","","","ALISNA","LEIZEL","ALCORIN","Rural Health Midwife","","",""
"DOH000000000012831","12831","POBLACION MAIN HEALTH CENTER","","","","Barangay Health Station","Government","Local Government Unit","","RIZAL STREET","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SAN ENRIQUE","064525000","POBLACION","064525006","6104","","","","","","","PEDRAJAS","NEMIA","J.","Rural Health Midwife","","",""
"DOH000000000012832","12832","BAGONAWA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","SAN ENRIQUE","184525000","BAGONAWA","184525001","6104"," "," "," "," "," "," ","MAGBANUA","ROSALINDA","S.","Rural Health Midwife","","",""
"DOH000000000012834","12834","BALIWAGAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SAN ENRIQUE","064525000","BALIWAGAN","064525002","6104","","","","","","","TUBOLA","KIMBERLY","S.","Rural Health Midwife","","",""
"DOH000000000012838","12838","BATUAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SAN ENRIQUE","064525000","BATUAN","064525003","6104","","","","","","","TOLOG","MYRNA","B.","Rural Health Midwife","","",""
"DOH000000000012841","12841","GUINTORILAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SAN ENRIQUE","064525000","GUINTORILAN","064525004","6104","","","","","","","CAMPORASO","RUTH","T.","Rural Health Midwife","","",""
"DOH000000000012844","12844","NAYON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SAN ENRIQUE","064525000","NAYON","064525005","6104","","","","","","","SICABALO","HENNIE","T.","Rural Health Midwife","","",""
"DOH000000000012847","12847","SIBUCAO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SAN ENRIQUE","064525000","SIBUCAO","064525007","6104","","","","","","","MALO","ENRIQUETA","P.","Rural Health Midwife","","",""
"DOH000000000012849","12849","TABAO BAYBAY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SAN ENRIQUE","064525000","TABAO BAYBAY","064525008","6104","","","","","","","PURA","NELIA","T.","Rural Health Midwife","","",""
"DOH000000000012852","12852","TABAO RIZAL BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SAN ENRIQUE","064525000","TABAO RIZAL","064525009","6104","","","","","","","SALGADO","VICTORIA","T.","Rural Health Midwife","","",""
"DOH000000000012857","12857","TIBSOC BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SAN ENRIQUE","064525000","TIBSOC","064525010","6104","","","","","","","ACOLENTABA","ERLINDA","E.","Rural Health Midwife","","",""
"DOH000000000012864","12864","POBLACION BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","TOBOSO","064529000","POBLACION","064529005","6125","+63 347259008","","","","","","JUNTILLA","ANGELICA","MELITADO","Rural Health Midwife","","",""
"DOH000000000012872","12872","BANDILA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","TOBOSO","184529000","BANDILA","184529001","6125"," "," "," "," "," "," ","JAGONOY","ANTONIA","TINGAL","Rural Health Midwife","","",""
"DOH000000000012874","12874","BUG-ANG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","TOBOSO","184529000","BUG-ANG","184529002","6125"," "," "," "," "," "," ","ALQUIZA","ROWENA","NOMBRA","Rural Health Midwife","","",""
"DOH000000000012878","12878","GENERAL LUNA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","TOBOSO","184529000","GENERAL LUNA","184529003","6125"," "," "," "," "," "," ","BLORON","HELEN","JAVELOSA","Rural Health Midwife","","",""
"DOH000000000012907","12907","MAGTICOL BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","TOBOSO","184529000","MAGTICOL","184529004","6125"," "," "," "," "," "," ","GUMBAN","LIEZL","FRANCISCO","Rural Health Midwife","","",""
"DOH000000000012911","12911","SALAMANCA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","TOBOSO","184529000","SALAMANCA","184529006","6125"," "," "," "," "," "," ","QUILIQUITE","METHOSILA","ESTELA","Rural Health Midwife","","",""
"DOH000000000012919","12919","SAN ISIDRO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","TOBOSO","064529000","SAN ISIDRO","064529007","6125","","","","","","","HUCALLA","GIGI","","Rural Health Midwife","","",""
"DOH000000000012927","12927","SAN JOSE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","TOBOSO","184529000","SAN JOSE","184529008","6125"," "," "," "," "," "," ","SON","BELLA","GRANDE","Rural Health Midwife","","",""
"DOH000000000012942","12942","TABUN-AC BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","TOBOSO","064529000","TABUN-AC","064529009","6125","","","","","","","HAGONOY","ANTONIA","TINGAL","Rural Health Midwife","","",""
"DOH000000000012945","12945","ALIJIS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK PROPER","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","VALLADOLID","064530000","ALIJIS","064530001","6103","","","","","","","FLORES","FELY AIZA","","NDP","","",""
"DOH000000000012947","12947","AYUNGON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","VALLADOLID","064530000","AYUNGON","064530002","6103","","","","","","","PUEDAN","ELSA","PEDILO","Rural Health Midwife","","",""
"DOH000000000012951","12951","BAGUMBAYAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","VALLADOLID","064530000","BAGUMBAYAN","064530003","6103","","","","","","","FELIPRADA","MELJIE","LAURENCIO","NDP","","",""
"DOH000000000012956","12956","BATUAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","VALLADOLID","064530000","BATUAN","064530004","6103","","","","","","","ANG","WILANIE","ROMO","NDP","","",""
"DOH000000000012961","12961","BAYABAS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","VALLADOLID","064530000","BAYABAS","064530005","6103","","","","","","","FLORES","LORENA","","NDP","","",""
"DOH000000000012964","12964","DOLDOL BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","VALLADOLID","064530000","DOLDOL","064530007","6103","","","","","","","ARNAIZ","VEMCY GRACE","CERVEZA","Rural Health Midwife","","",""
"DOH000000000012965","12965","GUINTORILAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","VALLADOLID","064530000","GUINTORILAN","064530008","6103","","","","","","","GALLETO","LEONILYN","DIANO","Rural Health Midwife","","",""
"DOH000000000012968","12968","LACARON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","VALLADOLID","064530000","LACARON","064530010","6103","","","","","","","SUMBI","HELEN","BANCAYA","Rural Health Midwife","","",""
