Date and Time Downloaded : 05/04/2021 04:29:42 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000013078","13078","SAN FRANCISCO SUPER HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","2ND FLOOR H. FRANCISCO STREET CORNER SAN VICENTE STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","DAMAYAN","137404027"," "," "," "," ","mechaelmarasigan@yahoo.com"," "," ","MARASIGAN","MECHAEL ANGELO","G.","Rural Health Physician","","",""
"DOH000000000013109","13109","SAN LORENZO HOSPITAL HEALTH MANAGEMENT CO., INC.","SAN LORENZO GENERAL HOSPITAL","","","Infirmary","Private","","","24 SUSANO ROAD, ZONE 15, DEPARO","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 170","137501170","1420","+63 029396042","","+63 029396042","sanlorenzohospital.deparo2015@yahoo.com","","","TAMAYO","LADYLYN","","Medical Director","With License","","15"
"DOH000000000013158","13158","SAN ROQUE HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","612 GAMBAN STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","PASAY CITY","137605000","BARANGAY 138","137605138","1303","+63 028848084"," "," "," "," "," ","RAGASA","DIRK ROLAND","B.","Rural Health Physician","","",""
"DOH000000000013380","13380","NORTH SIGNAL HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","IPIL-IPIL STREET ZONE 1"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","SIGNAL VILLAGE","137607013"," "," "," "," "," "," "," ","MORENO","MARIA MORENA","BALTAZAR","Rural Health Physician","","",""
"DOH000000000013382","13382","SITIO IMELDA HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","BLOCK 115 LOT 1 PUROK 7"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","UPPER BICUTAN","137607015"," "," "," "," "," "," "," ","UGALINO","SHEILA ROSE","MENDOZA","Rural Health Physician","","",""
"DOH000000000013459","13459","SOUTH DAANG HARI HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUROK 14"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","SOUTH DAANG HARI","137607027"," "," "," "," "," "," "," ","ANONUEVO","GRACIANO"," ","Rural Health Physician","","",""
"DOH000000000013518","13518","ST. ANTHONY MEDICAL CENTER OF MARIKINA, INC.","ST. JOHN THE BAPTIST HOSPITAL OF MARIKINA","","","Hospital","Private","","","32 SANTA ANA EXTENSION COR. BETELNUT STREET","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF MARIKINA","137402000","SAN ROQUE","137402008","","+63 026823240","","+63 026823844","samcm@saintanthony.com.ph","","","RAPADAS","MARIO JACINTO","A.","Medical Director","With License","Level 2","34"
"DOH000000000013521","13521","ST. JOHN'S HOSPITAL"," "," "," ","Hospital","Private"," "," "," "," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CITY OF VALENZUELA","137504000","MALINTA","137504017"," "," "," "," "," "," "," "," "," "," "," ","Without License","",""
"DOH000000000013648","13648","SANTA QUITERIA HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","TULLAHAN RD. STA. QUITERIA"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 163","137501163"," "," "," "," "," "," "," ","MANAOIS","IAN RENAN"," ","Rural Health Physician","","",""
"DOH000000000013668","13668","STO. NIÑO DE CEBU MATERNITY HOSPITAL"," "," "," ","Hospital","Private"," "," ","SUCAT ROAD"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF PARA?AQUE","137604000","SAN ANTONIO","137604012"," ","+63 028279647"," "," "," "," "," ","SABITSANA","CARMELITA"," ","Medical Director","Without License","",""
"DOH000000000015449","15449","TIBAGAN HEALTH CENTER","","","","Barangay Health Station","Government","Local Government Unit","","160 DON E. EJERCITO STREET","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF SAN JUAN","137405000","TIBAGAN","137405019","1500","+63 027289715","","","","","","CALAOAGAN","SUSAN","CARAANG","Medical Officer","","",""
"DOH000000000015994","15994","TUKTUKAN HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","GENERAL LUNA STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","TUKTUKAN","137607014"," ","+63 026420970"," "," "," "," "," ","REYES","FE EDITH","NATIVIDAD","Rural Health Physician","","",""
"DOH000000000016018","16018","URDUJA HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","MAGAT SALAMAT STREET, URUDUJA VILLAGE"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 172","137501172"," "," "," "," "," "," "," ","BALAGBAGAN","MAUREEN ANN"," ","Rural Health Physician","","",""
"DOH000000000016041","16041","VICTORIA HOMES HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","VICTORIA HOMES SUBDIVISION"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF MUNTINLUPA","137603000","TUNASAN","137603008"," ","+63 025199295"," "," "," "," "," ","VICTORIO","DR. MARIA VICTORIO","QUIAMBAO","Rural Health Physician","","",""
"DOH000000000016066","16066","VILLAMOR BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000"," "," "," "," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000016077","16077","WAWA HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","JONES STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","WAWA","137607017"," "," "," "," "," "," "," ","ANDAYA","OLIVIA","MARIANO","Rural Health Physician","","",""
"DOH000000000022485","22485","CALOOCAN CITY HEALTH DEPARTMENT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","A.MABINI CITY HALL COMPOUND, CALOOCAN CITY"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY  15","137501015"," ","+63 022888811"," "," "," "," "," ","SISON","MAYBELLE","P.","City Health Officer","","",""
"DOH000000000022572","22572","MALABON CITY HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","F. SEVILLA BOULEVARD"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CITY OF MALABON","137502000","SAN AGUSTIN","137502016"," ","+63 022814999"," "," "," "," "," ","GARCIA","ISAURO","NUNEZ","City Health Officer","","",""
"DOH000000000022594","22594","JUSTICE JOSE ABAD SANTOS GENERAL HOSPITAL","JUSTICE JOSE ABAD SANTOS MOTHER AND CHILD HOSPITAL","","","Hospital","Government","Local Government Unit","","NUMANCIA STREET","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)","133900000","BINONDO","133902000","","","","+63 0282542453","+63 0253101984","","justicejasgen.official@yahoo.com","","","SACDALAN-FAUSTINO","MERLE","D.","Hospital Director","With License","Level 1","150"
"DOH000000000022598","22598","STA. ANA HOSPITAL","","","","Hospital","Government","Local Government Unit","","NEW PANADEROS STREET","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)","133900000","SANTA ANA","133914000","BARANGAY 886","133914079","","+63 025166151","+63 027246238","+63 025166153","","","","SISON","JESUS, JR.","C.","Hospital Director","With License","Level 2","300"
"DOH000000000022712","22712","VALENZUELA CITY HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CITY OF VALENZUELA","137504000","KARUHATAN","137504008"," "," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000022722","22722","SUN VALLEY HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","SANTA ANA DRIVE"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF PARA?AQUE","137604000","SUN VALLEY","137604015"," ","+63 028239171"," "," ","fe_md@yahoo.com"," "," ","RICOHERMOSO","MARIE FE"," ","Rural Health Physician","","",""
"DOH000000000022749","22749","MANDALUYONG CITY HEALTH OFFICE","","","","Municipal Health Office","Government","Local Government Unit","","MAYSILO CIRCLE","3RD FLOOR LEFT WING, EXECUTIVE BUILDING CITY HALL COMPLEX","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF MANDALUYONG","137401000","PLAINVIEW","137401022","1550","","","","","","","CARPESO","ZALDY","R.","City Health Officer","","",""
"DOH000000000022800","22800","PASO DE BLAS LYING IN CLINIC","","","","Birthing Home","Government","","","NLEX VALENZUELA EXIT","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CITY OF VALENZUELA","137504000","PASO DE BLAS","137504023","1442","+63 022926372","","","","","","UMLANG","LANIE","OLORES","Other","","",""
"DOH000000000022802","22802","MARULAS LYING IN CLINIC","","","","Birthing Home","Government","Local Government Unit","","UPPER TAMARAW HILS","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CITY OF VALENZUELA","137504000","MARULAS","137504019","1440","+63 022927284","","","","","","LOTA","IMELDA","DE LEON","Other","With License","","5"
"DOH000000000022812","22812","EMPLOYEES CLINIC","","","","Rural Health Unit","Government","Local Government Unit","","MAYSILO STREET","2ND FLOOR MANDALUYONG CITY HALL OLD BUILDING","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF MANDALUYONG","137401000","PLAINVIEW","137401022","1550","","","","","","","CASTAÑEDA-ANG","MYRA","R.","Medical Officer","","",""
"DOH000000000022886","22886","MARIKINA CITY HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF MARIKINA","137402000","SANTO NIÑO","137402010"," "," "," "," "," "," "," ","HERRERA","ALBERTO"," ","City Health Officer","","",""
"DOH000000000022899","22899","EMPLOYEES CLINIC"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","ALABANG-ZAPOTE ROAD"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","PAMPLONA TRES","137601014"," ","+63 028713909"," "," "," "," "," ","CARANDANG","CORNELIO"," ","Rural Health Physician","","",""
"DOH000000000022910","22910","TUMANA HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","BAGONG FARMERS 1 AVENUE"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF MARIKINA","137402000","TUMANA","137402016"," ","+63 029431286"," "," "," "," "," ","LOVERIA","MANUEL"," ","Rural Health Physician","","",""
"DOH000000000022925","22925","VILLAMOR HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","MANLUNAS STREET VILLAMOR AIRBASE"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","PASAY CITY","137605000","BARANGAY 183","137605183","1309","+63 028519707"," "," "," "," "," ","FIEL","MA. ROSARIO","A.","Rural Health Physician","","",""
"DOH000000000022927","22927","MAKATI CITY HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","7TH FLOOR, MAKATI CITY HALL BUILDING"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF MAKATI","137602000","POBLACION","137602020"," ","+63 028701612","+63 028701611"," "," "," "," ","VAÑO","JOCELYN"," ","City Health Officer","","",""
"DOH000000000022947","22947","PASIG CITY HEALTH OFFICE/CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF PASIG","137403000","SAN NICOLAS (POB.)","137403023"," "," "," "," "," "," "," ","GALUTERA","DR. GEORGIANA","S.","City Health Officer","","",""
"DOH000000000022966","22966","REPRO HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","A. MABINI STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF MAKATI","137602000","POBLACION","137602020"," ","+63 028999047"," "," "," "," "," ","SALINAS","CORAZON","T.","Rural Health Physician","","",""
"DOH000000000023002","23002","PASIG CAPITOLYO OPEN SPACE RURAL HEALTH UNIT II","","","","Rural Health Unit","Government","Local Government Unit","","PUROK 1","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF PASIG","137403000","KAPITOLYO","137403009","3008","","","","rhuiimaguinao@yahoo.com","","","SADDAM","JOSEFINA EDITHA","LACANDOLA","Rural Health Physician","","",""
"DOH000000000023010","23010","TAGUIG CITY HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","GENERAL LUNA STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","TUKTUKAN","137607014"," ","+63 026234901"," "," "," "," "," ","RAMOS","ISAIAS","ZABALERIO","City Health Officer","","",""
"DOH000000000023017","23017","IBAYO HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","700 NATIVIDAD STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","IBAYO-TIPAS","137607006"," "," "," "," "," "," "," ","RAMOS","LINDA","INIGO","Rural Health Physician","","",""
"DOH000000000023037","23037","SOUTH SIGNAL HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","FRIENDSHIP STREET, ZONE 6"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","SIGNAL VILLAGE","137607013"," "," "," "," "," "," "," ","SAN JUAN","MARILOU"," ","Rural Health Physician","","",""
"DOH000000000023542","23542","DEPARTMENT OF HEALTH-BICUTAN TREATMENT AND REHABILITATION CENTER","","","","Drug Abuse Treatment and Rehabilitation Centers","Government","Department Of Health","","CAMP BAGONG DIWA","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","","","","+63 028380261","+63 028380093","","","","","VILLAROMAN","ALFONSO","A.","Chief of Hospital","With License","","550"
"DOH000000000023545","23545","QUEZON CITY DRUG TREATMENT AND REHABILITATION CENTER","QUEZON CITY DRUG TREATMENT AND REHABILITATION CENTER ""TAHANAN""","","","Drug Abuse Treatment and Rehabilitation Centers","Government","","","DIAMOND HILLS SUBDIVISION, MOLAVE EXTENSION","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","PAYATAS","137404138","","+63 029224361","+63 024447272","+63 024271474","","","","MACATAO","ROWEN","T.","Chief of Hospital","With License","","300"
"DOH000000000023546","23546","ROADS AND BRIDGES TO RECOVERY","","","","Drug Abuse Treatment and Rehabilitation Centers","Private","","","520 EDBEN BUILDING, DOCTOR SIXTO ANTONIO AVENUE","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF PASIG","137403000","MAYBUNGA","137403012","","+63 026436056","","+63 026434572","rbrcenter@yahoo.com","","","PONIO","BENITA","SANTA ANA","Medical Director","With License","","100"
"DOH000000000023574","23574","THE NEW BEGINNINGS FOUNDATION, INC.","","","","Drug Abuse Treatment and Rehabilitation Centers","Private","","","UNIT 101 MIDLAND MANSION CONDOMINIUM, 839 PASAY ROAD","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF MAKATI","137602000","","","","+63 028945399","","+63 028945399","","","","AYUYAO","CONRADO","L.","Medical Director","With License","",""
"DOH000000000023751","23751","VIAN FAMILY HOSPITAL II","","","","Infirmary","Private","","","411 QUIRINO HIGHWAY, NOVALICHES","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","TALIPAPA","137404119","","+63 024543433","","","vianfamily.hospital2@yahoo.com","","","CALDERON","KENNETH","C.","Medical Director","With License","","6"
"DOH000000000023752","23752","COMMONWEALTH HOSPITAL AND MEDICAL CENTER","","","","Hospital","Private","","","LOT 3 AND 4, BLK. 3 NEOPOLITAN BUSINESS PARK, REGALADO HIGHWAY","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","PASONG PUTIK PROPER (PASONG PUTIK)","137404079","1118","+63 029300000","","","chmc.ph@gmail.com","","www.chmc.ph","RABANAL","TERESITA","N.","Medical Director","With License","Level 2","148"
"DOH000000000023753","23753","ST. CHRISTIANA MATERNITY HOSPITAL","","","","Hospital","Private","","","3338 KAGINHAWAAN ROAD, KARANGALAN VILLAGE","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF PASIG","137403000","MANGGAHAN","137403011","1611","+63 026828751","","+63 026846926","stchristiana_hospital2010@yahoo.com","","","RODRIGUEZ","DR. MAY FLOR","A.","Medical Director","With License","Level 1","10"
"DOH000000000023768","23768","E. ZARATE HOSPITAL","","","","Hospital","Private","","","18-19 J. AGUILAR AVENUE","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","TALON UNO","137601008","","+63 028711440","+63 028746905","+63 028735593","zarateclinic@yahoo.com","","","ZARATE","JOAN","SY","Medical Director","With License","Level 1","15"
